5555,142,129
5556,197,196
5557,133,62
5558,62,147
5559,226,118
5560,182,112
5561,166,163
5562,65,1
5563,108,125
5564,219,29
5565,222,169
5566,160,98
5567,123,98
5568,217,18
5569,163,78
5570,205,85
5571,43,127
5572,37,145
5573,272,60
5574,296,125
5575,149,12
5576,198,119
5577,272,15
5578,49,156
5579,151,2
5580,298,180
5581,26,107
5582,289,151
5583,220,46
5584,139,67
5585,96,39
5586,111,16
5587,115,155
5588,252,137
5589,295,179
5590,81,161
5591,24,15
5592,272,94
5593,26,29
5594,157,134
5595,83,84
5596,16,61
5597,191,15
5598,6,139
5599,211,109
5600,268,39
5601,268,32
5602,278,72
5603,288,70
5604,227,48
5605,288,149
5606,122,3
5607,135,107
5608,238,172
5609,155,42
5610,215,56
5611,29,74
5612,100,10
5613,285,63
5614,240,69
5615,221,21
5616,276,106
5617,54,67
5618,123,198
5619,275,127
5620,233,140
5621,299,101
5622,213,127
5623,173,35
5624,247,55
5625,233,1
5626,143,29
5627,11,31
5628,234,5
5629,176,167
5630,287,130
5631,128,148
5632,154,84
5633,270,4
5634,166,192
5635,104,38
5636,156,113
5637,144,148
5638,290,139
5639,114,109
5640,87,197
5641,71,2
5642,42,14
5643,256,49
5644,22,83
5645,99,119
5646,35,181
5647,86,139
5648,14,59
5649,260,151
5650,293,69
5651,11,132
5652,282,109
5653,77,14
5654,29,25
5655,149,11
5656,103,175
5657,185,134
5658,134,140
5659,297,14
5660,15,182
5661,245,22
5662,75,9
5663,149,59
5664,215,64
5665,284,117
5666,205,113
5667,203,115
5668,83,174
5669,96,168
5670,182,72
5671,120,18
5672,139,120
5673,112,117
5674,79,27
5675,102,139
5676,275,167
5677,11,186
5678,129,84
5679,56,131
5680,59,150
5681,124,27
5682,227,96
5683,127,15
5684,282,1
5685,82,70
5686,50,32
5687,232,166
5688,197,149
5689,155,194
5690,132,73
5691,14,199
5692,49,33
5693,246,102
5694,157,198
5695,136,11
5696,89,113
5697,146,159
5698,174,109
5699,231,169
5700,98,42
5701,91,72
5702,148,14
5703,223,172
5704,280,14
5705,277,58
5706,84,178
5707,275,68
5708,62,150
5709,111,192
5710,9,113
5711,15,31
5712,267,73
5713,219,79
5714,292,13
5715,126,149
5716,144,131
5717,206,73
5718,33,187
5719,83,101
5720,101,171
5721,208,77
5722,40,130
5723,178,1
5724,288,156
5725,169,136
5726,210,153
5727,223,112
5728,25,176
5729,29,102
5730,134,63
5731,225,41
5732,98,114
5733,264,72
5734,251,118
5735,23,24
5736,209,91
5737,255,78
5738,296,19
5739,51,168
5740,91,153
5741,195,88
5742,17,102
5743,294,82
5744,69,119
5745,276,141
5746,71,61
5747,202,96
5748,247,115
5749,53,157
5750,53,117
5751,135,14
5752,95,101
5753,233,108
5754,137,27
5755,176,197
5756,266,62
5757,269,27
5758,165,152
5759,268,85
5760,89,49
5761,102,102
5762,134,134
5763,181,26
5764,80,127
5765,295,67
5766,97,113
5767,256,3
5768,243,95
5769,253,179
5770,204,1
5771,246,146
5772,138,58
5773,246,150
5774,213,34
5775,296,52
5776,135,174
5777,85,13
5778,90,64
5779,53,47
5780,215,134
5781,96,138
5782,70,43
5783,80,17
5784,214,54
5785,163,47
5786,120,68
5787,233,129
5788,183,7
5789,78,138
5790,262,194
5791,126,129
5792,64,134
5793,74,73
5794,150,111
5795,117,17
5796,211,177
5797,67,158
5798,156,107
5799,214,114
5800,140,80
5801,65,67
5802,22,96
5803,178,129
5804,81,97
5805,127,28
5806,16,117
5807,249,93
5808,232,171
5809,225,80
5810,274,100
5811,181,128
5812,216,4
5813,36,127
5814,13,146
5815,137,2
5816,93,38
5817,162,124
5818,290,99
5819,215,179
5820,133,178
5821,91,124
5822,251,179
5823,54,14
5824,210,14
5825,268,4
5826,172,65
5827,270,111
5828,289,92
5829,15,192
5830,230,199
5831,295,121
5832,38,137
5833,111,66
5834,21,17
5835,259,102
5836,204,130
5837,81,191
5838,232,22
5839,61,95
5840,139,83
5841,237,36
5842,73,65
5843,178,7
5844,295,102
5845,62,26
5846,108,183
5847,289,184
5848,165,84
5849,72,104
5850,246,139
5851,32,151
5852,117,165
5853,138,188
5854,43,33
5855,136,160
5856,267,1
5857,14,80
5858,91,14
5859,45,128
5860,214,55
5861,191,141
5862,227,106
5863,119,5
5864,9,68
5865,142,197
5866,208,155
5867,301,122
5868,254,161
5869,226,52
5870,186,136
5871,178,48
5872,201,48
5873,245,46
5874,87,194
5875,285,157
5876,113,105
5877,205,83
5878,253,136
5879,281,76
5880,151,147
5881,298,17
5882,240,152
5883,112,39
5884,106,96
5885,190,53
5886,46,159
5887,270,18
5888,26,126
5889,52,189
5890,275,33
5891,106,127
5892,105,195
5893,98,53
5894,193,184
5895,178,51
5896,82,100
5897,280,75
5898,126,72
5899,119,32
5900,186,41
5901,284,171
5902,31,180
5903,77,157
5904,85,102
5905,78,71
5906,39,32
5907,164,46
5908,115,135
5909,111,57
5910,72,76
5911,34,36
5912,57,199
5913,179,132
5914,280,118
5915,246,126
5916,114,34
5917,66,3
5918,257,196
5919,299,11
5920,237,12
5921,107,11
5922,125,180
5923,153,41
5924,204,111
5925,207,131
5926,252,113
5927,30,177
5928,285,136
5929,283,49
5930,99,54
5931,114,12
5932,189,190
5933,148,109
5934,15,7
5935,120,64
5936,264,29
5937,249,5
5938,72,184
5939,89,37
5940,160,69
5941,197,10
5942,153,65
5943,61,194
5944,140,116
5945,25,38
5946,146,192
5947,179,51
5948,86,125
5949,65,86
5950,191,192
5951,133,134
5952,281,5
5953,221,58
5954,108,30
5955,85,163
5956,151,99
5957,114,166
5958,17,59
5959,40,149
5960,32,38
5961,18,48
5962,162,68
5963,278,55
5964,42,1
5965,165,74
5966,57,5
5967,174,112
5968,278,30
5969,204,147
5970,247,160
5971,58,17
5972,144,9
5973,153,13
5974,53,87
5975,79,21
5976,6,135
5977,99,5
5978,221,64
5979,171,184
5980,297,109
5981,27,133
5982,147,37
5983,129,167
5984,293,158
5985,255,50
5986,239,33
5987,21,129
5988,298,144
5989,35,139
5990,37,140
5991,141,66
5992,295,192
5993,239,139
5994,220,116
5995,179,177
5996,31,64
5997,275,55
5998,103,127
5999,290,54
6000,208,3
6001,150,90
6002,286,22
6003,150,147
6004,164,90
6005,280,140
6006,240,170
6007,155,191
6008,168,122
6009,209,55
6010,155,10
6011,155,198
6012,231,74
6013,266,116
6014,139,182
6015,236,160
6016,111,104
6017,297,45
6018,36,182
6019,81,42
6020,277,126
6021,72,6
6022,271,133
6023,30,143
6024,244,192
6025,283,197
6026,59,56
6027,260,164
6028,36,23
6029,120,111
6030,172,120
6031,36,21
6032,158,26
6033,273,7
6034,103,134
6035,94,189
6036,143,146
6037,108,113
6038,279,159
6039,134,146
6040,70,168
6041,27,63
6042,212,78
6043,181,66
6044,203,11
6045,117,118
6046,188,160
6047,17,172
6048,211,90
6049,1,12
6050,122,120
6051,299,78
6052,133,19
6053,128,163
6054,232,126
6055,107,94
6056,223,149
6057,270,162
6058,208,166
6059,290,15
6060,152,190
6061,250,164
6062,158,28
6063,62,157
6064,277,178
6065,87,126
6066,264,113
6067,198,135
6068,235,107
6069,289,6
6070,138,52
6071,185,13
6072,276,25
6073,218,166
6074,7,58
6075,143,5
6076,199,7
6077,137,149
6078,150,111
6079,285,73
6080,162,4
6081,91,94
6082,197,86
6083,10,97
6084,274,2
6085,282,168
6086,171,79
6087,252,119
6088,149,129
6089,72,129
6090,240,56
6091,27,93
6092,233,135
6093,268,179
6094,193,80
6095,181,32
6096,206,26
6097,96,17
6098,200,99
6099,263,110
6100,62,157
6101,13,69
6102,36,31
6103,104,170
6104,2,193
6105,78,141
6106,133,155
6107,298,74
6108,159,11
6109,171,152
6110,301,108
6111,209,183
6112,183,111
6113,269,66
6114,38,172
6115,272,42
6116,72,125
6117,183,95
6118,79,71
6119,168,175
6120,24,156
6121,261,166
6122,171,81
6123,209,142
6124,225,166
6125,210,169
6126,211,160
6127,267,115
6128,43,103
6129,277,145
6130,70,85
6131,1,86
6132,291,72
6133,96,141
6134,153,156
6135,16,176
6136,244,31
6137,137,139
6138,93,30
6139,40,141
6140,186,4
6141,219,25
6142,106,147
6143,98,137
6144,134,74
6145,48,149
6146,26,77
6147,229,99
6148,296,119
6149,267,92
6150,218,66
6151,140,147
6152,254,17
6153,192,44
6154,200,95
6155,113,179
6156,72,119
6157,251,100
6158,119,104
6159,262,60
6160,299,181
6161,10,10
6162,14,168
6163,78,170
6164,5,70
6165,297,54
6166,231,79
6167,226,70
6168,231,61
6169,128,169
6170,267,189
6171,56,158
6172,290,46
6173,203,27
6174,57,76
6175,212,102
6176,191,29
6177,7,11
6178,25,27
6179,227,169
6180,95,63
6181,14,106
6182,242,190
6183,249,102
6184,57,197
6185,189,164
6186,53,46
6187,14,53
6188,199,190
6189,185,169
6190,60,123
6191,118,20
6192,21,64
6193,187,5
6194,45,184
6195,44,178
6196,18,20
6197,90,169
6198,146,116
6199,33,146
6200,234,141
6201,8,101
6202,300,116
6203,34,121
6204,77,167
6205,210,125
6206,97,54
6207,90,174
6208,99,189
6209,146,62
6210,210,185
6211,202,101
6212,74,163
6213,29,190
6214,2,23
6215,207,21
6216,257,8
6217,21,170
6218,191,133
6219,227,193
6220,101,60
6221,132,174
6222,28,139
6223,167,38
6224,271,99
6225,297,176
6226,288,200
6227,105,18
6228,191,171
6229,135,192
6230,121,45
6231,173,65
6232,27,97
6233,85,132
6234,126,109
6235,112,102
6236,241,70
6237,253,85
6238,209,61
6239,138,76
6240,51,4
6241,158,55
6242,178,156
6243,223,13
6244,231,69
6245,278,56
6246,280,14
6247,70,34
6248,198,56
6249,38,93
6250,276,172
6251,213,106
6252,101,113
6253,29,140
6254,87,39
6255,163,23
6256,206,6
6257,21,136
6258,189,90
6259,237,113
6260,10,25
6261,115,183
6262,121,143
6263,97,159
6264,20,60
6265,115,94
6266,85,133
6267,230,138
6268,4,69
6269,79,105
6270,176,153
6271,116,87
6272,8,14
6273,97,55
6274,180,28
6275,133,24
6276,146,163
6277,269,111
6278,163,148
6279,195,13
6280,246,112
6281,250,86
6282,80,183
6283,171,28
6284,71,68
6285,98,84
6286,68,73
6287,76,71
6288,36,176
6289,298,121
6290,251,84
6291,283,25
6292,291,62
6293,298,87
6294,101,193
6295,247,121
6296,217,22
6297,269,69
6298,119,85
6299,170,50
6300,202,21
6301,286,36
6302,125,64
6303,119,155
6304,183,122
6305,226,76
6306,256,44
6307,213,162
6308,9,142
6309,82,96
6310,16,198
6311,296,24
6312,273,144
6313,217,82
6314,143,187
6315,147,173
6316,236,14
6317,274,185
6318,27,122
6319,103,103
6320,172,138
6321,217,101
6322,125,188
6323,21,187
6324,8,199
6325,229,157
6326,285,131
6327,151,185
6328,297,158
6329,158,49
6330,41,164
6331,87,89
6332,245,84
6333,134,42
6334,216,115
6335,149,143
6336,58,101
6337,33,155
6338,202,48
6339,157,97
6340,95,30
6341,241,197
6342,238,39
6343,218,51
6344,180,197
6345,20,131
6346,167,114
6347,1,102
6348,278,166
6349,219,125
6350,128,182
6351,134,200
6352,270,60
6353,40,97
6354,222,173
6355,85,18
6356,43,66
6357,145,179
6358,229,193
6359,152,168
6360,202,10
6361,205,83
6362,133,157
6363,75,120
6364,18,23
6365,102,186
6366,36,125
6367,200,7
6368,11,179
6369,278,54
6370,224,187
6371,70,144
6372,177,63
6373,191,40
6374,263,152
6375,229,143
6376,185,121
6377,35,29
6378,139,2
6379,126,193
6380,111,171
6381,236,147
6382,219,195
6383,190,171
6384,49,130
6385,36,173
6386,4,133
6387,222,77
6388,233,75
6389,230,164
6390,34,79
6391,227,61
6392,111,21
6393,131,198
6394,117,44
6395,202,13
6396,225,200
6397,176,145
6398,211,155
6399,251,126
6400,204,141
6401,227,178
6402,257,48
6403,197,133
6404,221,193
6405,250,50
6406,21,140
6407,161,150
6408,259,46
6409,298,74
6410,103,158
6411,233,108
6412,58,160
6413,269,63
6414,116,161
6415,247,112
6416,1,25
6417,192,114
6418,194,170
6419,179,183
6420,18,39
6421,29,176
6422,97,145
6423,238,174
6424,229,81
6425,219,44
6426,52,125
6427,271,115
6428,36,52
6429,149,149
6430,53,105
6431,184,130
6432,89,64
6433,263,122
6434,293,41
6435,283,114
6436,168,151
6437,253,93
6438,277,92
6439,101,27
6440,282,168
6441,184,25
6442,12,168
6443,167,54
6444,183,164
6445,57,19
6446,141,49
6447,82,191
6448,24,160
6449,139,68
6450,270,168
6451,70,136
6452,213,8
6453,161,141
6454,103,79
6455,193,127
6456,272,12
6457,211,175
6458,106,155
6459,196,182
6460,183,178
6461,12,21
6462,235,46
6463,54,62
6464,33,154
6465,96,154
6466,79,3
6467,258,69
6468,38,35
6469,70,160
6470,20,132
6471,253,190
6472,166,135
6473,109,175
6474,136,155
6475,165,18
6476,220,5
6477,289,193
6478,206,110
6479,194,115
6480,223,123
6481,185,14
6482,189,129
6483,52,144
6484,74,171
6485,35,121
6486,293,89
6487,134,176
6488,231,26
6489,258,54
6490,292,143
6491,159,126
6492,115,183
6493,103,27
6494,282,153
6495,36,26
6496,97,79
6497,101,74
6498,260,160
6499,54,75
6500,114,169
6501,270,82
6502,221,150
6503,6,16
6504,244,103
6505,238,84
6506,204,78
6507,123,83
6508,33,196
6509,296,112
6510,96,96
6511,56,94
6512,252,103
6513,42,128
6514,252,158
6515,148,60
6516,271,101
6517,112,62
6518,5,19
6519,208,34
6520,125,30
6521,258,72
6522,34,27
6523,128,120
6524,266,182
6525,7,134
6526,144,160
6527,300,198
6528,118,146
6529,153,8
6530,125,61
6531,104,30
6532,293,189
6533,17,53
6534,164,76
6535,249,9
6536,226,50
6537,154,76
6538,173,184
6539,262,199
6540,75,3
6541,158,91
6542,121,131
6543,128,118
6544,160,10
6545,157,191
6546,217,82
6547,83,51
6548,60,200
6549,196,148
6550,162,107
6551,78,31
6552,149,159
6553,17,3
6554,222,155
6555,301,165
6556,88,2
6557,103,38
6558,279,133
6559,77,104
6560,42,72
6561,264,147
6562,83,29
6563,3,146
6564,250,2
6565,32,66
6566,75,130
6567,185,152
6568,237,43
6569,157,194
6570,22,39
6571,114,37
6572,259,160
6573,6,120
6574,67,93
6575,91,111
6576,208,7
6577,273,51
6578,244,168
6579,39,198
6580,203,102
6581,170,62
6582,274,120
6583,230,90
6584,254,55
6585,234,12
6586,21,28
6587,15,93
6588,259,102
6589,301,79
6590,201,20
6591,270,91
6592,43,85
6593,224,95
6594,281,23
6595,273,9
6596,75,39
6597,218,67
6598,189,56
6599,46,118
6600,143,152
6601,176,22
6602,16,110
6603,156,115
6604,110,53
6605,90,53
6606,128,115
6607,123,96
6608,89,51
6609,40,1
6610,220,143
6611,62,79
6612,144,57
6613,178,169
6614,17,54
6615,240,45
6616,278,48
6617,138,25
6618,184,81
6619,196,55
6620,45,27
6621,265,66
6622,265,164
6623,197,82
6624,241,92
6625,8,12
6626,268,112
6627,147,112
6628,228,39
6629,171,19
6630,71,120
6631,100,108
6632,29,109
6633,80,185
6634,59,190
6635,180,35
6636,120,86
6637,236,45
6638,44,72
6639,247,169
6640,282,106
6641,220,139
6642,84,133
6643,154,116
6644,295,5
6645,220,121
6646,12,135
6647,252,126
6648,148,131
6649,13,161
6650,8,119
6651,292,77
6652,98,6
6653,4,73
6654,295,61
6655,104,79
6656,160,124
6657,43,95
6658,130,161
6659,56,101
6660,182,75
6661,117,62
6662,113,87
6663,3,134
6664,13,155
6665,286,44
6666,251,114
6667,293,164
6668,230,4
6669,107,194
6670,249,118
6671,216,7
6672,46,93
6673,176,146
6674,213,20
6675,69,129
6676,14,9
6677,285,159
6678,28,31
6679,23,31
6680,199,54
6681,300,54
6682,105,189
6683,129,88
6684,151,78
6685,76,47
6686,220,34
6687,168,1
6688,160,66
6689,171,156
6690,295,136
6691,117,195
6692,245,190
6693,35,94
6694,72,96
6695,253,46
6696,272,18
6697,218,139
6698,138,134
6699,98,13
6700,211,9
6701,277,80
6702,64,103
6703,153,74
6704,175,170
6705,163,56
6706,240,59
6707,275,49
6708,267,196
6709,78,99
6710,15,10
6711,264,15
6712,103,83
6713,253,37
6714,55,130
6715,226,164
6716,8,154
6717,73,22
6718,49,153
6719,172,184
6720,247,62
6721,257,38
6722,11,127
6723,31,37
6724,150,199
6725,9,89
6726,56,66
6727,201,49
6728,29,56
6729,55,107
6730,90,184
6731,66,184
6732,198,75
6733,293,182
6734,214,139
6735,94,47
6736,89,32
6737,41,156
6738,100,147
6739,5,119
6740,30,27
6741,56,110
6742,64,50
6743,248,45
6744,217,121
6745,4,155
6746,74,194
6747,300,143
6748,185,184
6749,130,2
6750,230,59
6751,197,50
6752,94,156
6753,114,78
6754,63,117
6755,248,139
6756,221,28
6757,126,131
6758,27,145
6759,1,169
6760,218,157
6761,255,109
6762,207,136
6763,180,125
6764,188,11
6765,124,196
6766,195,54
6767,191,100
6768,153,108
6769,133,145
6770,136,39
6771,260,171
6772,124,53
6773,3,157
6774,192,200
6775,235,16
6776,164,14
6777,233,129
6778,179,150
6779,89,56
6780,40,183
6781,111,21
6782,139,145
6783,158,21
6784,83,79
6785,287,128
6786,204,159
6787,226,79
6788,125,13
6789,293,139
6790,282,77
6791,177,14
6792,81,107
6793,97,141
6794,203,57
6795,196,140
6796,103,27
6797,212,51
6798,66,85
6799,120,175
6800,111,153
6801,3,13
6802,112,54
6803,237,44
6804,170,178
6805,183,192
6806,120,55
6807,5,87
6808,209,171
6809,77,12
6810,54,145
6811,128,7
6812,74,96
6813,218,45
6814,133,53
6815,196,81
6816,42,197
6817,208,20
6818,137,126
6819,259,158
6820,287,71
6821,155,1
6822,222,53
6823,172,164
6824,235,89
6825,90,172
6826,289,163
6827,61,195
6828,158,26
6829,265,83
6830,276,198
6831,96,80
6832,294,197
6833,187,69
6834,281,13
6835,59,199
6836,178,86
6837,134,195
6838,81,106
6839,103,116
6840,298,129
6841,167,149
6842,152,176
6843,148,13
6844,228,53
6845,282,179
6846,37,13
6847,167,38
6848,195,148
6849,148,152
6850,45,132
6851,126,80
6852,176,191
6853,281,154
6854,152,197
6855,252,102
6856,269,125
6857,6,167
6858,143,163
6859,156,164
6860,18,68
6861,254,102
6862,223,5
6863,19,172
6864,85,199
6865,230,20
6866,30,10
6867,165,64
6868,274,89
6869,266,46
6870,44,192
6871,171,109
6872,61,160
6873,46,120
6874,295,170
6875,163,92
6876,139,142
6877,301,53
6878,198,121
6879,264,146
6880,74,192
6881,146,197
6882,235,8
6883,82,96
6884,179,124
6885,207,140
6886,290,3
6887,56,179
6888,113,76
6889,8,61
6890,262,71
6891,179,137
6892,276,170
6893,198,96
6894,259,158
6895,167,8
6896,179,120
6897,167,9
6898,286,124
6899,195,49
6900,188,184
6901,77,52
6902,124,8
6903,50,190
6904,29,178
6905,133,170
6906,34,65
6907,161,158
6908,250,99
6909,221,38
6910,166,156
6911,126,18
6912,98,39
6913,187,47
6914,289,157
6915,150,12
6916,207,115
6917,49,144
6918,55,132
6919,20,47
6920,284,142
6921,187,144
6922,4,19
6923,239,140
6924,157,182
6925,290,105
6926,220,99
6927,121,171
6928,241,180
6929,261,5
6930,183,2
6931,238,38
6932,99,36
6933,4,154
6934,256,146
6935,34,33
6936,149,33
6937,168,21
6938,62,112
6939,58,46
6940,211,29
6941,78,25
6942,255,184
6943,61,118
6944,27,102
6945,32,76
6946,273,157
6947,27,2
6948,35,127
6949,131,54
6950,173,90
6951,76,12
6952,150,99
6953,8,100
6954,262,190
6955,251,2
6956,27,15
6957,200,32
6958,232,59
6959,212,43
6960,286,124
6961,193,18
6962,162,163
6963,103,46
6964,143,59
6965,292,122
6966,5,199
6967,171,36
6968,155,54
6969,192,145
6970,186,154
6971,93,113
6972,198,66
6973,282,114
6974,216,40
6975,215,115
6976,92,117
6977,16,96
6978,210,155
6979,242,129
6980,77,10
6981,40,102
6982,143,107
6983,23,14
6984,287,33
6985,88,24
6986,251,38
6987,275,126
6988,123,12
6989,35,178
6990,70,129
6991,59,178
6992,142,119
6993,274,77
6994,273,74
6995,161,172
6996,285,45
6997,33,6
6998,121,84
6999,276,127
7000,98,33
7001,291,40
7002,167,54
7003,142,167
7004,267,138
7005,68,117
7006,236,49
7007,294,104
7008,243,113
7009,6,151
7010,117,134
7011,76,66
7012,292,152
7013,101,149
7014,90,153
7015,247,162
7016,6,171
7017,148,72
7018,148,36
7019,44,177
7020,160,44
7021,91,107
7022,104,83
7023,202,53
7024,32,128
7025,31,151
7026,299,147
7027,24,169
7028,148,25
7029,289,14
7030,183,58
7031,177,113
7032,54,23
7033,164,97
7034,186,137
7035,226,172
7036,45,98
7037,234,147
7038,169,135
7039,37,156
7040,225,135
7041,136,3
7042,74,193
7043,163,48
7044,46,45
7045,186,60
7046,280,119
7047,186,159
7048,24,178
7049,227,86
7050,93,76
7051,160,7
7052,259,87
7053,159,200
7054,10,117
7055,221,29
7056,93,164
7057,263,185
7058,298,81
7059,29,13
7060,86,22
7061,4,90
7062,61,85
7063,41,69
7064,151,112
7065,1,191
7066,37,139
7067,112,199
7068,51,65
7069,244,76
7070,108,42
7071,271,30
7072,133,12
7073,33,114
7074,119,125
7075,37,20
7076,297,199
7077,53,62
7078,244,61
7079,104,42
7080,281,94
7081,285,200
7082,30,143
7083,173,133
7084,229,194
7085,289,180
7086,286,138
7087,110,49
7088,203,126
7089,283,157
7090,286,116
7091,202,90
7092,144,9
7093,31,74
7094,157,32
7095,260,41
7096,243,16
7097,31,146
7098,27,63
7099,5,107
7100,296,191
7101,225,111
7102,92,155
7103,52,132
7104,48,170
7105,281,84
7106,31,145
7107,207,38
7108,52,52
7109,177,155
7110,289,106
7111,96,69
7112,33,193
7113,32,197
7114,47,190
7115,84,86
7116,177,143
7117,281,52
7118,130,112
7119,102,89
7120,184,106
7121,125,15
7122,179,1
7123,179,45
7124,11,46
7125,249,21
7126,39,115
7127,206,29
7128,84,147
7129,219,52
7130,211,81
7131,127,81
7132,102,107
7133,22,179
7134,67,46
7135,48,56
7136,31,180
7137,198,100
7138,266,54
7139,240,81
7140,293,24
7141,172,162
7142,169,56
7143,95,18
7144,224,105
7145,141,162
7146,232,54
7147,166,61
7148,301,160
7149,174,97
7150,232,60
7151,262,151
7152,75,185
7153,270,119
7154,85,92
7155,164,186
7156,19,53
7157,273,81
7158,45,81
7159,114,195
7160,169,104
7161,110,64
7162,300,119
7163,122,180
7164,185,24
7165,283,135
7166,146,48
7167,292,135
7168,59,82
7169,245,188
7170,226,76
7171,35,111
7172,219,65
7173,234,20
7174,175,191
7175,80,91
7176,167,153
7177,257,37
7178,136,29
7179,270,24
7180,77,92
7181,17,125
7182,180,161
7183,217,200
7184,129,155
7185,154,182
7186,186,168
7187,95,15
7188,209,131
7189,237,153
7190,27,24
7191,241,56
7192,291,131
7193,134,45
7194,255,148
7195,17,44
7196,287,57
7197,51,188
7198,272,37
7199,160,144
7200,139,94
7201,68,112
7202,222,146
7203,101,26
7204,47,125
7205,284,112
7206,227,90
7207,230,25
7208,267,174
7209,185,102
7210,198,113
7211,132,67
7212,260,158
7213,18,14
7214,195,139
7215,8,109
7216,296,170
7217,97,128
7218,281,63
7219,65,109
7220,33,33
7221,95,128
7222,239,52
7223,115,72
7224,267,169
7225,88,66
7226,53,185
7227,106,21
7228,243,47
7229,104,38
7230,219,42
7231,181,172
7232,232,108
7233,209,161
7234,94,34
7235,182,71
7236,4,145
7237,69,197
7238,16,16
7239,28,191
7240,81,153
7241,159,35
7242,258,132
7243,261,113
7244,216,72
7245,276,118
7246,277,193
7247,42,33
7248,39,152
7249,187,120
7250,43,88
7251,287,161
7252,66,2
7253,15,150
7254,159,58
7255,152,147
7256,194,50
7257,265,1
7258,75,121
7259,262,47
7260,68,66
7261,75,140
7262,73,181
7263,57,31
7264,259,200
7265,217,114
7266,168,5
7267,280,23
7268,284,157
7269,169,95
7270,234,139
7271,182,148
7272,211,97
7273,116,18
7274,35,144
7275,97,46
7276,60,84
7277,76,129
7278,286,92
7279,119,72
7280,295,75
7281,156,64
7282,212,27
7283,26,23
7284,217,139
7285,194,101
7286,8,151
7287,28,196
7288,71,184
7289,151,88
7290,90,77
7291,167,138
7292,182,10
7293,176,60
7294,261,113
7295,188,71
7296,205,67
7297,89,165
7298,256,161
7299,77,166
7300,34,120
7301,89,71
7302,130,71
7303,245,21
7304,66,188
7305,20,130
7306,90,77
7307,145,94
7308,191,179
7309,18,122
7310,113,132
7311,84,156
7312,261,80
7313,142,45
7314,20,21
7315,246,81
7316,31,40
7317,206,65
7318,281,60
7319,107,85
7320,261,47
7321,248,56
7322,32,167
7323,83,72
7324,96,122
7325,280,145
7326,271,78
7327,215,138
7328,19,104
7329,97,192
7330,181,111
7331,163,80
7332,78,73
7333,259,34
7334,60,38
7335,68,94
7336,29,82
7337,46,138
7338,285,17
7339,144,18
7340,28,158
7341,259,27
7342,209,56
7343,167,79
7344,194,81
7345,263,15
7346,288,177
7347,49,18
7348,80,89
7349,197,77
7350,59,90
7351,222,82
7352,4,121
7353,123,98
7354,37,89
7355,85,116
7356,142,81
7357,110,112
7358,89,182
7359,88,166
7360,11,16
7361,111,178
7362,124,145
7363,226,194
7364,274,200
7365,92,75
7366,81,34
7367,282,139
7368,106,192
7369,147,144
7370,71,200
7371,78,134
7372,252,107
7373,146,30
7374,28,177
7375,99,148
7376,168,197
7377,220,153
7378,197,85
7379,248,160
7380,209,153
7381,167,124
7382,83,190
7383,115,11
7384,166,70
7385,293,112
7386,297,85
7387,39,157
7388,265,84
7389,293,82
7390,282,166
7391,167,16
7392,64,134
7393,150,99
7394,76,85
7395,168,35
7396,65,71
7397,220,15
7398,122,42
7399,183,168
7400,247,81
7401,35,145
7402,43,136
7403,281,124
7404,294,77
7405,147,151
7406,109,156
7407,285,162
7408,70,85
7409,207,195
7410,290,80
7411,240,49
7412,40,157
7413,14,187
7414,143,168
7415,145,36
7416,133,163
7417,179,165
7418,135,158
7419,34,79
7420,49,13
7421,179,68
7422,165,191
7423,3,36
7424,125,170
7425,121,140
7426,77,166
7427,136,19
7428,206,49
7429,213,156
7430,139,39
7431,299,183
7432,295,128
7433,186,92
7434,130,72
7435,134,169
7436,16,200
7437,137,62
7438,166,116
7439,59,8
7440,167,41
7441,238,93
7442,222,128
7443,14,23
7444,125,132
7445,89,181
7446,70,64
7447,133,73
7448,76,102
7449,245,122
7450,156,104
7451,276,82
7452,270,173
7453,256,108
7454,109,157
7455,107,29
7456,147,165
7457,61,126
7458,207,8
7459,48,5
7460,171,171
7461,70,119
7462,119,121
7463,123,161
7464,269,195
7465,74,126
7466,214,198
7467,199,55
7468,160,145
7469,56,18
7470,44,126
7471,168,40
7472,76,128
7473,124,179
7474,92,58
7475,221,83
7476,139,46
7477,217,190
7478,88,12
7479,155,96
7480,95,95
7481,101,10
7482,95,44
7483,147,122
7484,199,62
7485,57,77
7486,259,63
7487,233,36
7488,188,190
7489,19,138
7490,153,50
7491,222,176
7492,242,143
7493,145,50
7494,28,35
7495,287,56
7496,103,137
7497,252,80
7498,264,19
7499,2,68
7500,90,179
7501,251,135
7502,224,196
7503,58,153
7504,83,160
7505,240,62
7506,153,185
7507,12,191
7508,224,157
7509,258,52
7510,37,176
7511,187,21
7512,199,21
7513,248,16
7514,181,137
7515,92,198
7516,243,171
7517,287,6
7518,88,188
7519,153,57
7520,222,22
7521,273,122
7522,230,94
7523,264,174
7524,17,59
7525,192,72
7526,190,91
7527,135,75
7528,180,16
7529,150,83
7530,16,197
7531,135,146
7532,247,79
7533,73,72
7534,120,97
7535,163,45
7536,189,189
7537,130,200
7538,150,189
7539,286,15
7540,159,68
7541,257,192
7542,59,100
7543,121,115
7544,261,199
7545,154,167
7546,3,150
7547,154,56
7548,290,138
7549,54,8
7550,146,45
7551,93,125
7552,262,102
7553,246,12
7554,160,143
